City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
697,Caravelas,BR,-17.7125,-39.2481,72.05,90,99,12.15,overcast clouds
698,Terekli-Mekteb,RU,44.1671,45.8698,45.61,77,6,6.4,clear sky
699,Kango,GA,0.1943,10.0951,74.44,96,63,1.32,broken clouds
700,Beloha,MG,-25.1667,45.05,67.28,68,41,11.05,scattered clouds
701,Longyearbyen,SJ,78.2186,15.6401,3.04,78,20,11.5,few clouds
702,Quime,BO,-16.9833,-67.2167,58.82,72,73,8.12,broken clouds
703,Kavarna,BG,43.4333,28.3333,51.58,98,4,14.72,clear sky
704,Antalaha,MG,-14.9003,50.2788,74.89,77,59,2.19,broken clouds
705,Saint-Leu,RE,-21.15,55.2833,72.46,88,33,2.39,scattered clouds
706,Mount Isa,AU,-20.7333,139.5,82.17,30,7,10.36,clear sky
707,Erzin,TR,36.9559,36.2,56.12,64,4,4.81,clear sky
708,Barpeta,IN,26.3167,91.0,66.29,80,0,2.77,clear sky
709,Aryanah,TN,36.8601,10.1934,60.67,77,40,1.14,scattered clouds
710,Malka,RU,43.8039,43.3242,36.21,74,8,4.18,clear sky
711,Boa Vista,BR,2.8197,-60.6733,80.58,74,40,4.61,scattered clouds
712,Lincoln,US,40.8,-96.667,49.01,40,1,1.01,clear sky
